Produced: Tue Mar 05 16:01:04 2024
, Traffic Light ID: 2, Cars Passed: 18Produced: Tue Mar 05 16:01:04 2024
, Traffic Light ID: 1, Cars Passed: 20Produced: Tue Mar 05 16:01:05 2024
, Traffic Light ID: 4, Cars Passed: 9Produced: Tue Mar 05 16:01:06 2024
, Traffic Light ID: 5, Cars Passed: 6Produced: Tue Mar 05 16:01:06 2024
, Traffic Light ID: 2, Cars Passed: 28Produced: Tue Mar 05 16:01:08 2024
, Traffic Light ID: 2, Cars Passed: 46Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 3, Cars Passed: 37Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 5, Cars Passed: 3Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 3, Cars Passed: 33Produced: Tue Mar 05 16:01:10 2024
, Traffic Light ID: 1, Cars Passed: 5Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:52 2024
, Traffic Light ID: 3, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:52 2024
, Traffic Light ID: 4, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:53 2024
, Traffic Light ID: 1, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:54 2024
, Traffic Light ID: 1, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:55 2024
, Traffic Light ID: 3, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:55 2024
, Traffic Light ID: 2, Cars Passed: 11Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:56 2024
, Traffic Light ID: 1, Cars Passed: 48Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:57 2024
, Traffic Light ID: 5, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:58 2024
, Traffic Light ID: 2, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:58 2024
, Traffic Light ID: 5, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:59 2024
, Traffic Light ID: 2, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:59 2024
, Traffic Light ID: 4, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:00 2024
, Traffic Light ID: 2, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:01 2024
, Traffic Light ID: 3, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:01 2024
, Traffic Light ID: 4, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:01 2024
, Traffic Light ID: 5, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:02 2024
, Traffic Light ID: 1, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:03 2024
, Traffic Light ID: 4, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:03 2024
, Traffic Light ID: 1, Cars Passed: 8Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:04 2024
, Traffic Light ID: 5, Cars Passed: 23Top 3 congested traffic lights at 1709634964 - 3 (Cars Passed: 2790), 2 (Cars Passed: 2679), 4 (Cars Passed: 2672), 
Produced: Tue Mar 05 16:06:04 2024
, Traffic Light ID: 5, Cars Passed: 12Produced: Tue Mar 05 16:06:05 2024
, Traffic Light ID: 1, Cars Passed: 14Produced: Tue Mar 05 16:06:05 2024
, Traffic Light ID: 2, Cars Passed: 33Produced: Tue Mar 05 16:06:06 2024
, Traffic Light ID: 2, Cars Passed: 5Produced: Tue Mar 05 16:06:07 2024
, Traffic Light ID: 3, Cars Passed: 47Produced: Tue Mar 05 16:06:07 2024
, Traffic Light ID: 1, Cars Passed: 5Produced: Tue Mar 05 16:06:08 2024
, Traffic Light ID: 2, Cars Passed: 31Produced: Tue Mar 05 16:06:08 2024
, Traffic Light ID: 3, Cars Passed: 38Produced: Tue Mar 05 16:06:09 2024
, Traffic Light ID: 1, Cars Passed: 18Produced: Tue Mar 05 16:06:09 2024
, Traffic Light ID: 1, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:10 2024
, Traffic Light ID: 5, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:11 2024
, Traffic Light ID: 1, Cars Passed: 22Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:11 2024
, Traffic Light ID: 2, Cars Passed: 17Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:12 2024
, Traffic Light ID: 4, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:12 2024
, Traffic Light ID: 3, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:12 2024
, Traffic Light ID: 5, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:13 2024
, Traffic Light ID: 4, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:14 2024
, Traffic Light ID: 5, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:15 2024
, Traffic Light ID: 4, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:15 2024
, Traffic Light ID: 4, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:16 2024
, Traffic Light ID: 4, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:16 2024
, Traffic Light ID: 4, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:17 2024
, Traffic Light ID: 2, Cars Passed: 37Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:17 2024
, Traffic Light ID: 2, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:18 2024
, Traffic Light ID: 5, Cars Passed: 17Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:19 2024
, Traffic Light ID: 2, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:20 2024
, Traffic Light ID: 2, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:20 2024
, Traffic Light ID: 1, Cars Passed: 50Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:21 2024
, Traffic Light ID: 1, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:21 2024
, Traffic Light ID: 2, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:22 2024
, Traffic Light ID: 3, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:22 2024
, Traffic Light ID: 5, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:22 2024
, Traffic Light ID: 1, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:23 2024
, Traffic Light ID: 2, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:23 2024
, Traffic Light ID: 4, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:24 2024
, Traffic Light ID: 3, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:24 2024
, Traffic Light ID: 1, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:25 2024
, Traffic Light ID: 5, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:26 2024
, Traffic Light ID: 5, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:26 2024
, Traffic Light ID: 3, Cars Passed: 47Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:27 2024
, Traffic Light ID: 3, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:27 2024
, Traffic Light ID: 2, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:28 2024
, Traffic Light ID: 1, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:28 2024
, Traffic Light ID: 4, Cars Passed: 2Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:29 2024
, Traffic Light ID: 4, Cars Passed: 47Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:29 2024
, Traffic Light ID: 5, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:30 2024
, Traffic Light ID: 2, Cars Passed: 37Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:30 2024
, Traffic Light ID: 4, Cars Passed: 15Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:31 2024
, Traffic Light ID: 4, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:32 2024
, Traffic Light ID: 4, Cars Passed: 12Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:32 2024
, Traffic Light ID: 3, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:33 2024
, Traffic Light ID: 2, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:33 2024
, Traffic Light ID: 2, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:34 2024
, Traffic Light ID: 1, Cars Passed: 48Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:34 2024
, Traffic Light ID: 4, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:34 2024
, Traffic Light ID: 5, Cars Passed: 10Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:35 2024
, Traffic Light ID: 5, Cars Passed: 4Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:36 2024
, Traffic Light ID: 1, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:37 2024
, Traffic Light ID: 4, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:38 2024
, Traffic Light ID: 1, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:39 2024
, Traffic Light ID: 1, Cars Passed: 2Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:40 2024
, Traffic Light ID: 5, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:41 2024
, Traffic Light ID: 2, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:41 2024
, Traffic Light ID: 1, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:42 2024
, Traffic Light ID: 1, Cars Passed: 4Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:42 2024
, Traffic Light ID: 3, Cars Passed: 50Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:42 2024
, Traffic Light ID: 4, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:43 2024
, Traffic Light ID: 5, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:43 2024
, Traffic Light ID: 2, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:43 2024
, Traffic Light ID: 1, Cars Passed: 22Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:44 2024
, Traffic Light ID: 3, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:45 2024
, Traffic Light ID: 1, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:46 2024
, Traffic Light ID: 4, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:46 2024
, Traffic Light ID: 4, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:46 2024
, Traffic Light ID: 2, Cars Passed: 17Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:47 2024
, Traffic Light ID: 3, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:48 2024
, Traffic Light ID: 5, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:48 2024
, Traffic Light ID: 5, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:06:49 2024
, Traffic Light ID: 3, Cars Passed: 16Buffer full, waiting to add data...
